"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BHR","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","GNQ","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SGP","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"TLS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TGO",0,0,0,0,0,0,0,0,0,0,0,0,978515.521916657,296533255.961009,0,0,0,0,0,0,3733716199.87462,0,0,0,0,0,0,0,0,-90176.844610958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1384339.81039572,0,0,0,-446776.166800291,936815796.832447,0,0,0,0,0,0,0,0,-2254421.11527395,0,0,0,0,0,0,0,0,4700149.58933836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2038927.36795872,0,0,0,0,0,0,0,0,0,0,-1267.62028179751,0,0,-31658885.8200391,650234974.485153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1659253.94084163,0,0,0,0,0,0,-45589.4047755399,0,0,0,0,0,0,0,0,0,0,0,0,0,-1294739.09562533,0,0,0,0,0,0,0,0,0
"TTO",0,0,0,0,0,0,-1213333.33333333,0,0,0,-57600000,0,0,0,0,0,0,0,0,0,0,0,0,0,-190030000,0,0,0,0,0,-1663623333.33333,0,0,-160786666.666667,0,0,-69613333.3333333,0,0,0,0,0,0,-3188590000,0,0,0,0,0,0,0,0,0,0,-6150000,0,0,0,0,-6150000,-1296666.66666667,0,0,-42043943333.3333,-231746666.666667,0,0,0,0,0,0,0,0,0,-37062193333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3743943333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-207480000,0,-8333210000,0,0,-2426666.66666667,0,0,0,0
"TUN",0,0,-683237582.591889,-2815115.65619864,0,0,-487192.035818296,-541650.681581655,0,-1709942.76144843,0,0,-21936852.604057,-36580209.9734941,0,0,0,0,0,0,-98653818.4491595,0,0,-21551531.9972408,-4979076.18407852,0,0,-128752862.421603,0,0,0,-754788.022951997,-63775331.0641684,0,-266015365.30734,0,0,0,0,0,0,0,-1939373.659907,0,0,-4662305.94807494,0,-1185172.79216539,0,0,0,0,0,-41197598.5479744,-10853857.6416018,-831852.144315241,0,-541650.681581655,-3932618.81036697,0,0,-8617677.02284439,0,0,0,0,0,0,0,0,0,0,0,-79062504.1217944,0,-538568.116727125,-15052751.3398791,0,0,-920806.158688813,0,0,0,-4107591.06306218,0,-5994854.69804737,-10931631193.248,0,0,-108330.136316331,0,0,-101128530.872137,-60789059.6641421,0,0,0,0,-27722826.8360093,0,0,0,0,-270825.340790827,0,0,-907331827.343256,0,0,0,-2801317.50875455,0,0,0,0,0,0,0,-108330.136316331,-1624952.04474496,0,0,0,-1723887.69769511,0,-866641.090530648,-171334972.95567,0,0,-6895550.79078044,0,0,0,0,0,-1296732.28213885,0,0,0,0,0,0,-6164836.13145429,-969686.829953499,0,0,0,0,-13360129.6571371,0,0,0,0,0,0,-6009533.57830703,-54165.0681581655,0,18882962.5832058,0,0,0,0,-2341281.40141664,0,0
"TUR",93463596.7574266,0,9140477784.77271,6432568062.26437,3015925.56129352,0,0,0,0,717168064.923183,0,0,487539089.025506,1193585905.27698,0,0,0,0,0,0,760902231.370205,28502231.9141295,0,0,525258307.113354,821681886.722944,117717422.859795,2038881876.96705,13154463.6979636,0,3061935194.78853,15584483.4364705,1059918929.09554,1272458188.76596,0,0,7711722.75107305,2006059018.61119,0,134945073.904912,296354381.821632,0,47875221117.7967,1656587808.17278,304762198.940759,16134642289.0331,222783070.149398,10508680.1458388,121731706425.127,0,4430678193.03509,0,2317297.00188514,0,71680762.4041581,2276377839.92329,0,0,10217502566.8962,0,930604626.810525,4515586608.56484,3393996.6361605,238307456.85588,25978040986.9673,15148301454.1924,0,0,0,0,758641473186.402,695148.066154648,167265303097.49,3270533876.05593,5172526977.44752,13574414971.5807,5575736603.25481,0,0,225982228.896274,0,0,0,60049843896.414,0,10860208486.6886,63279441615.0864,0,0,7720876035.56809,0,0,28097785.6300614,893098051.311132,12718803.3018008,7260961445.08694,440228272.13108,0,0,3137280604.13067,0,910891270.727462,0,280051742.20887,0,317228088.812715,0,1820265477.25753,0,33084796459.746,174663126.794032,0,4383766866.15404,0,0,14883087.1509663,0,0,129692350.076487,44113043.8402761,6574311941.09353,0,0,0,522342700.151481,0,0,0,0,12663483227.9393,1647500727.35674,0,0,0,3275642569.68963,0,0,0,2952203423.29018,862178751.47204,0,598076275.914874,0,0,0,274643360.804226,0,681940114.185217,137170806.945873,5250057098.29385,1672223336.32289,0,0,7471162444.54063,0,6753328482.80881,0,0,87731655445.3598,0,0,485755786.319676,0,49077705362.7028,0,1894257.23922023
"TKM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UGA",0,0,0,0,0,0,-4292498.25233122,0,0,0,0,0,0,0,0,0,0,0,-19246974.1789673,0,0,-29203211841.2758,0,0,0,0,0,0,0,0,0,0,-1888208538.93678,0,0,0,0,0,0,0,-27718833373.8172,0,0,0,0,0,0,0,-77987258.8367001,0,0,0,0,0,0,0,0,-27715642.8177129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66027696.6943957,0,0,0,0,-42024126839.3396,0,0,0,0,0,0,0,0,0,0,0,-89225588.2103202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2304349.27120713,-19035468.9682094,0,0,0,0,0,0,0,0,0,0,0,0,-15651236484.9097,0,0,0,0,0,0,0,0,0,0,-127368437.918397,0,0,-10086266835.7782,0,0,0,-22124502.5713283,0,0,0,0,0,0,0,0,0,0,0,0,-10917898.9793219,-103912510.045348,-17294659468.1758,0,0,0,0,-144669564.158391,0,0,0
"UKR",16775909.6129925,0,35503365547.2908,12591939.3387279,0,0,0,0,0,15120720.5032662,0,0,3244585573.45734,0,0,0,0,0,0,0,0,0,0,0,46903947.6352449,0,0,1966340675.5865,0,0,0,0,3850983.29160359,0,0,0,0,4708108478.35225,0,0,2861774.59809147,0,24739441093.1634,0,73992677819.3169,489331625378.02,0,0,66714192555.6556,0,0,0,5143587.04197178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535918633.944257,1383382842620.61,12716427596.4491,0,70043799063.7366,183766255771.411,0,0,2384173894.09336,0,0,0,60351246943.8376,0,0,103968111559.932,0,0,0,0,0,0,18212567554.6949,0,0,1159621698.67304,0,0,10995239310.5752,0,0,0,483434180.31794,0,0,0,63353801674.7882,0,0,0,0,6826942.85007424,0,0,160137126382.422,0,0,292404476.221789,0,380292708740.426,0,0,0,509534737.494233,0,0,0,0,0,0,0,0,0,0,0,0,0,6378590551.43818,0,0,78102713.8419218,0,0,0,0,0,0,0,0,89342145785.9868,0,0,710134400.913326,0,7259896083.89266,0,0,298221287052.787,0,0,0,0,151948337731.847,0,0
"ARE",-267779989.562324,0,-5577398.45794984,-681701626.144677,0,-8422875.05719011,-150764350.951924,-2817131.38835741,-85818516.9393309,-500526689.649433,-204360797.306422,0,-45366770.8635091,-18089635.3502395,0,-8969607.22293058,0,-449175.949143654,-641679.927348078,0,0,-2215447.77084404,-4363423.50596693,-23035439.9067996,-69651312.9161464,0,0,0,0,-40919181.20989,-6461664.69929536,-246408396.144648,-22002491.7310685,0,-19216314.0085832,0,0,-6936403.50733337,0,0,0,-11370255.2980092,-205586423.357356,0,0,-38395761.8533187,0,-7297065.88384283,-410255366.146505,0,-16002001.8738672,-9753534.89569078,0,-9368179.14528337,-9133070.40225502,-3446464.62875652,-438220.438188931,-1601939.15737954,-201893372.783619,0,0,-3109800.03814788,0,0,0,0,-62602.9197412759,-109813868.282163,-2883229637.78425,-11860780301.745,-4366730331.30526,0,0,-15456660.884121,0,-55035791.8175492,-24210114.1369449,0,-443920434.031374,-170884929.35677,0,0,0,-55436450.5038933,0,-5931278.85148733,-206794311.914365,0,0,-431876501.758149,0,-268649300.661731,0,-320839.963674039,-25900566.8669586,0,0,0,-577485850.063378,-179649859.811547,0,0,-641679.927348078,-24640509.2101662,-22103525.887651,0,0,0,0,0,-226459280.181093,-122761021.569656,0,-4298559.925235,0,0,-64167.9927348078,0,-2695055.69486193,-2107579636.08684,-12956022.0344556,0,0,-5801377.79302418,0,-635621703.687115,-11847602.5610365,0,0,-4614530.77292916,-13228518.6323294,0,-513343.941878462,0,-7814195563.39565,-318796326.138485,-8489129.81391629,-2442244411.20374,-929185575.22988,-1668367.811105,0,0,0,-62602.9197412759,-379269.355432563,-15650729.935319,0,0,-10899863.9149533,0,-18427169.4258446,-3637229.63696813,-18312919.0973167,-4865985.83388995,-1604199.81837019,0,-41593727.6701023,-295768711.596653,13950926726.3145,0,0,0,-577511.93461327,-1194608043.17295,-1796703.79657462,-1732535.80383981
"GBR",29334647.0779172,0,6982142.1506384,267995107.407744,127108.46776813,0,0,0,0,303446194.058391,0,0,13855692012.9732,292133673.374595,0,0,0,0,0,0,4785978.04773356,1364431.23487526,0,0,2597538663.3781,0,0,675357800.260256,45942622.468324,0,752599988.138803,0,36411593.054156,98196130.3227747,0,0,144829915.081128,412355721.586792,0,0,45267914.2387658,0,30172375.9706169,208361429.440338,395603840.99451,896867202.071965,6365230.57569708,180894.791624034,0,0,393520296.376794,0,529914434.89436,0,11003389.2167131,10688907.9197182,0,0,5350905513.29034,0,70424133.9207965,2527305.18943923,81720.1572676583,124461628.54466,50942411.0342121,700413622.989768,0,0,0,0,244287975.984395,55815987544.4329,15758432739.5037,3425959692.91184,153979893448.009,359675558809.161,289750515.795091,0,0,348668097.827087,0,0,0,10065135313.867,0,18300108.8602925,879690776.405078,0,0,2174210.36783782,0,0,173574.847427293,19359169.927267,111531819.469533,2962858711.37627,0,211298.74015397,0,125321882.580951,0,24608248.0109983,0,14613149669.7276,0,145400879.637264,0,133451136475.373,0,62014699.7201203,78902394.9664118,0,614424856.506681,0,0,2706015.84563024,0,0,3362383365.49404,113466429.311958,12139060620.5726,0,0,0,13170377.8400865,0,0,0,0,187022259.414984,3507479502.20945,0,0,0,4792856.61840914,0,0,0,31809348.455116,422488955.375129,0,9095265118.23246,0,0,0,5382530828.30055,0,0,3486549.19615508,53171539525.5962,7188053101.62055,0,0,1151807169.09335,0,1711389625.94209,0,0,288699508085.97,0,0,20950470244.5846,0,275789773.076501,0,0
"TZA",0,0,0,4964673.94585295,0,0,0,0,0,0,0,0,8010157.29235806,0,0,0,0,0,0,0,0,64614570271.9374,0,0,14527899.3117648,0,0,0,0,0,210951118.053729,112498597.45967,320927321.98241,0,0,0,0,0,0,0,23627596971.1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48335168.2099504,0,0,0,0,0,0,0,0,0,0,0,0,0,24899717.387529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38197.5679876714,0,0,0,0,0,0,127732836.480299,0,0,0,577450.018078804,0,372585081.80572,0,0,0,0,14148291.7942028,0,0,0,0,0,0,0,0,0,22647453.6828273,0,0,0,29733576321.6281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43968877172.8324,0,157357554.348906,0,0,401735050.723838,0,0,0,0,0,0,5382468.36539393
"USA",-193811083333.333,-15236616666.6667,-5028584950000,-137740266666.667,-9075750000,-6767450000,-83826680000,-18275203333.3333,-43670060000,-11513413333.3333,-230439730000,-11790000,-436107393333.333,-22968363333.3333,-1837416666.66667,-138711346666.667,-154750000,0,-131815870000,-5838253333.33333,-61392546666.6667,-67120173333.3333,-10859330000,-83059640000,-11296073923333.3,-63250776666.6667,-23435016666.6667,-100317083333.333,-994037086666.667,-24488680423333.3,-10701177843333.3,0,-26230373333.3333,-3334404626666.67,-152269940000,-7193006666.66667,-3192722686666.67,-50063426666.6667,-2252400000,-117584170000,-265838810000,-8329350000,-349884556666.667,-5114970440000,-1627815640000,-19283805816666.7,-2674843400000,-38890000,-362100920000,-52213333.3333333,-1475874816666.67,-4521906666.66667,-5276530000,-128673953333.333,-1296703333.33333,-5039573333.33333,-135810363333.333,-187234306666.667,-742290573333.333,-30768253333.3333,-3937943086666.67,-82556396666.6667,-6e+08,-134491220000,-1660499363333.33,-2186904316666.67,-3770280000,-157099380000,-2065109906666.67,-76047533333.3333,-4468104780000,-146913863333.333,-4056743833333.33,-2408311083333.33,-1705497890000,-71177027120000,-1763513860000,-32040000,-537244233333.333,-20615620000,-2420133333.33333,0,-982106666.666667,-992605873333.333,-28551013333.3333,-143406940000,-364598686666.667,-474070000,-3770000,-74735353333.3333,-108728700000,-440342403333.333,-46645596666.6667,-82102540000,-12300000,-55114410360000,-110788336666.667,0,-3753821366666.67,-449759973333.333,-262080000,-136354913333.333,-12459266666.6667,-225527560000,-18675706666.6667,-1146012523333.33,-39762740000,-8943554710000,-19991146666.6667,-20832933333.3333,-71797036666.6667,-714476596666.667,-1493628413333.33,-73000800000,-485856666.666667,-2746348730000,-5665583436666.67,-3109753333.33333,-173687096666.667,-3892056666.66667,-19300946333333.3,-18238826666.6667,-433660166666.667,-140752473333.333,-34041666666.6667,-2041845380000,-52032530000,-218416666.666667,-108200000,-115520593333.333,-253111823333.333,-12936666.6666667,-110403333.333333,-184800000,-173498883333.333,-966087943333.333,-1303069650000,-61950440000,-1144086213333.33,-72180166666.6667,-13337223333.3333,-27768216666.6667,-52236856666.6667,-3810511440000,-71277673333.3333,-1557489163333.33,-51303333.3333333,-4081653333.33333,-37144760000,-927014363333.333,-1773506430000,-1243083510000,0,-310817676666.667,-71602696666.6667,-231000366666.667,-695156396666.667,-247855166666.667,0,-1595113333.33333,-8167690000,-3810789200000,-119106166666.667,-2173433133333.33,-113171130000,-197995433333.333
"URY",0,0,962081013.939775,5346571.94168779,940809825.08224,0,0,0,0,0,0,0,1951422431.97303,369516480.808257,0,0,0,0,0,0,0,0,0,0,54764951.4677226,0,0,0,13989120672.963,0,822158801.172866,0,0,221795076.202175,0,0,1829141220.43948,106302290.750482,0,0,0,0,0,29682344.5091192,790995186.919889,0,471027062.601584,0,0,0,0,0,0,0,0,0,0,0,4061941919.93453,0,20121181.1202276,0,0,0,100251309427.177,0,0,0,0,0,11339956834.6605,0,1065411847.31897,159784.815442344,710517705.48025,0,0,0,0,15868811.650243,0,0,0,0,0,166997780.695795,3079375.34680959,0,0,0,0,0,0,0,0,2252126002.84607,0,0,0,14055763.623729,0,470052285.498914,0,154257662.07669,0,3895547474.49761,0,1421672910.25309,0,0,0,0,50927448811.3425,0,0,236884627126.471,0,0,14415521.803933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30880152957.7355,0,0,0,0,0,6189778.02877132,0,0,10811590488.7066,0,0,2624096057.12557,0,0,0,0
"UZB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VEN",0,0,0,0,0,0,0,-1463333.33333333,0,0,0,0,0,0,0,-583500000,0,0,-6133333.33333333,0,-391910000,0,0,0,-131940000,0,0,0,-338370000,-22043333.3333333,-82785386666.6667,0,0,-389783333.333333,0,0,-597810000,0,0,0,0,0,-102090000,-5419756666.66667,-2510770000,0,-461510000,0,0,0,0,0,0,-248543333.333333,0,0,0,-684663333.333333,0,0,-320393333.333333,0,0,-1158470000,-2564450000,-71340000,0,-12020000,0,0,0,0,-9076666.66666667,-250690000,-710643333.333333,-17220000,0,0,0,0,0,0,0,-48446666.6666667,0,0,0,0,0,0,0,0,0,0,0,-135280000,0,0,0,0,0,0,0,-827746666.666667,0,-4920000,0,0,0,0,0,0,-245320000,0,0,-609646666.666667,0,0,-2.108e+09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4378066666.66667,0,0,-733800000,0,-106480000,0,0,0,0,0,0,0,-1458096666.66667,0,0,0,0,0,0,-92600000,0,-37112276666.6667,0,0,0,0,0,0,0
"VNM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YEM",0,0,0,-26456806.4905263,0,0,-4235350709.53164,0,0,-3112565.46947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9268106.5300385,0,0,0,0,0,0,-525087.264159178,0,0,0,0,0,-3719297476.85703,0,0,-30388054703.4867,0,0,-1176577161.65557,0,-976842612.384607,0,0,0,0,0,0,0,-207763745.087368,0,0,0,0,0,0,0,0,-3795811.54813863,0,0,-790098173.745057,0,0,0,0,0,-221256800.748904,0,-3959094708.2344,-28672084.2857039,0,0,0,-104764398.728626,0,-6225130.93894736,-263844751.926923,0,0,-5836060.25526315,0,0,0,0,0,0,0,0,-6614201.62263157,0,0,0,0,0,0,0,0,0,0,0,-11423283.9757039,-3890706.8368421,0,0,0,0,0,0,0,-1080040184.45753,0,0,-265181721.105545,0,0,-9372307883.38748,0,0,0,-54858966.3994736,-4279777.52052631,0,0,0,-17579109722.1348,-21670920.7635815,-388016.291587505,0,-45888198.440706,0,0,0,0,-89088751.4269104,0,-15562827.3473684,0,0,0,0,0,0,0,0,0,-2178638724.20917,-38128927.0010526,0,0,0,0,0,0,0,0,0
"ZMB",0,0,0,296105490.781376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24294708427.4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30628.706011896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744169407.65096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37090513.9018447,0,3389788795.97629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446536574.94344,0,0,0,0,0,0,0,0,0,0,0,0,23085746.4823859,0,0,0,0,992508223.629244,0,0,0,0,0,0,2875485069.86825
"ZWE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-427939402.172233,0,0,0,-215747.389220887,0,0,0,0,0,0,0,-125227.288960819,0,0,-124788289.925361,0,0,0,0,0,0,0,-299542150.892073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35898489.5021015,0,0,0,0,0,-157754490.998313,0,0,0,0,0,-14800974.4246481,0,0,0,-302280.852941004,0,0,0,0,-41097063.5501979,0,0,0,-41742.4296536064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57330413.0328473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3069241.11969888,-43149.4778441774,0,0,0,0,0,0,-735544877.228405,0
