"","X11.1","X12.1","X19.1","X20.1","X41.1","X42.1","X49.1","X50.1","X61.1","X62.1","X63.1","X64.1","X65.1","X69.1","X81.1","X89.1","X91.1","X92.1","X99.1","X101.1","X109.1","X111.1","X121.1","X122.1","X123.1","X124.1","X129.1","X131.1","X132.1","X139.1","X151.1","X159.1","X160.1","X171.1","X172.1","X179.1","X181.1","X182.1","X183.1","X189.1","X190.1","X201.1","X202.1","X209.1","X211.1","X212.1","X219.1","X221.1","X222.1","X223.1","X229.1","X230.1","X241.1","X242.1","X249.1","X251.1","X259.1","X261.1","X262.1","X269.1","X271.1","X279.1","X280.1","X291.1","X292.1","X299.1","X300.1","X311.1","X319.1","X321.1","X329.1","X331.1","X339.1","X341.1","X342.1","X350.1","X361.1","X362.1","X363.1","X364.1","X369.1","X371.1","X372.1","X373.1","X379.1","X380.1","X391.1","X392.1","X393.1","X394.1","X399.1","X401.1","X402.1","X409.1","X411.1","X419.1","X421.1","X422.1","X423.1","X429.1","X441.1","X451.1","X452.1","X459.1","X460.1","X471.1","X472.1","X473.1","X479.1","X481.1","X482.1","X483.1","X484.1","X485.1","X486.1","X487.1","X488.1","X489.1","X491.1","X499.1","X500.1","X511.1","X512.1","X513.1","X519.1","X531.1","X532.1","X539.1","X540.1","X551.1","X559.1","X560.1","X11.2","X12.2","X19.2","X20.2","X41.2","X42.2","X49.2","X50.2","X61.2","X62.2","X63.2","X64.2","X65.2","X69.2","X81.2","X89.2","X91.2","X92.2","X99.2","X101.2","X109.2","X111.2","X121.2","X122.2","X123.2","X124.2","X129.2","X131.2","X132.2","X139.2","X151.2","X159.2","X160.2","X171.2","X172.2","X179.2","X181.2","X182.2","X183.2","X189.2","X190.2","X201.2","X202.2","X209.2","X211.2","X212.2","X219.2","X221.2","X222.2","X223.2","X229.2","X230.2","X241.2","X242.2","X249.2","X251.2","X259.2","X261.2","X262.2","X269.2","X271.2","X279.2","X280.2","X291.2","X292.2","X299.2","X300.2","X311.2","X319.2","X321.2","X329.2","X331.2","X339.2","X341.2","X342.2","X350.2","X361.2","X362.2","X363.2","X364.2","X369.2","X371.2","X372.2","X373.2","X379.2","X380.2","X391.2","X392.2","X393.2","X394.2","X399.2","X401.2","X402.2","X409.2","X411.2","X419.2","X421.2","X422.2","X423.2","X429.2","X441.2","X451.2","X452.2","X459.2","X460.2","X471.2","X472.2","X473.2","X479.2","X481.2","X482.2","X483.2","X484.2","X485.2","X486.2","X487.2","X488.2","X489.2","X491.2","X499.2","X500.2","X511.2","X512.2","X513.2","X519.2","X531.2","X532.2","X539.2","X540.2","X551.2","X559.2","X560.2"
"473",632800,14298600,5654600,0,1301800,0,0,22200,6546200,0,0,543200,0,0,0,0,0,0,0,0,0,0,0,888800,4577600,0,7830400,72969400,0,21311200,0,0,2661400,12305400,0,24268400,0,859800,0,166400,0,2097200,0,0,0,4294400,9545000,0,0,5307400,0,0,0,1139600,0,12552200,0,3962600,10000,0,22800,0,494000,0,0,0,0,0,0,0,0,0,0,11568600,16214200,0,91400,0,0,0,0,1941200,3666200,803200,1909000,0,1319400,5200,4198200,71600,0,14633000,0,1279600,1861600,0,0,0,0,7853200,0,24073800,39200,1544200,0,189000,56172000,252199400,57656600,0,0,0,2201600,0,0,0,0,1734800,0,0,0,741800,11074200,0,563800,0,0,0,0,0,136800,0,632797.232250244,14298537.4605773,5654575.26782906,0,1301794.30616841,0,0,22199.9029013202,6546171.36813613,0,0,543197.624144014,0,0,0,0,0,0,0,0,0,0,0,888796.112553756,4577579.97842718,0,7830365.75128367,72969080.845387,0,21311106.7887664,0,0,2661388.35953034,12305346.1784642,0,24268293.8545225,0,859796.239394373,0,166399.272197283,0,2097190.82723643,0,0,0,4294381.21709141,9544958.25194149,0,0,5307376.78641742,0,0,0,1139595.0156011,0,12552145.0990068,0,3962582.66832303,9999.95626185594,0,22799.9002770315,0,493997.839335683,0,0,0,0,0,0,0,0,0,0,11568549.4010907,16214129.0820985,0,91399.6002333633,0,0,0,0,1941191.50955147,3666183.96472162,803196.486952269,1908991.6503883,0,1319394.22918927,5199.97725616509,4198181.63785236,71599.6868348885,0,14632935.9979738,0,1279594.40326709,1861591.8577071,0,0,0,0,7853165.65156071,0,24073694.7056667,39199.8285464753,1544193.24595579,0,188999.173349077,56171754.3140972,252198296.926631,57656347.8207323,0,0,0,2201590.3706102,0,0,0,0,1734792.41230677,0,0,0,741796.755504473,11074151.5635045,0,563797.534043438,0,0,0,0,0,136799.401662189,0
"479",497000,105461000,21463800,0,0,0,0,1921400,0,0,0,0,0,0,0,0,0,0,0,704200,4216800,0,1517000,0,0,0,5876600,625395000,0,29709000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5868800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26069800,0,6982400,665200,0,0,0,0,0,0,0,0,0,0,0,0,397600,0,0,27857200,0,0,287000,0,821400,0,0,0,0,0,0,0,21315200,0,0,0,0,0,0,20735400,0,0,0,6004800,56009400,78119200,98004800,0,0,0,6019800,0,0,0,0,12103800,50663200,0,0,0,2465000,2119600,26079800,0,0,0,0,16002600,788400,0,496996.034704363,105460158.583414,21463628.7518864,0,0,0,0,1921384.67018303,0,0,0,0,0,0,0,0,0,0,0,704194.381567028,4216766.35642125,0,1516987.89667308,0,0,0,5876553.11376994,625390010.309729,0,29708762.9678711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5868753.17600195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26069592.0030902,0,6982344.29118662,665194.692727047,0,0,0,0,0,0,0,0,0,0,0,0,397596.827763491,0,0,27856977.7423871,0,0,286997.710181393,0,821393.446491276,0,0,0,0,0,0,0,21315029.9374858,0,0,0,0,0,0,20735234.5633981,0,0,0,6004752.09093111,56008953.1311279,78118576.7289278,98004018.0724229,0,0,0,6019751.97125418,0,0,0,0,12103703.4302911,50662795.7855817,0,0,0,2464980.33309106,2119583.08885185,26079591.9233056,0,0,0,0,16002472.3238633,788393.709780524,0
"481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44609800,0,0,0,0,0,0,15800,1027000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44594239.9785239,0,0,0,0,0,0,15794.488916352,1026641.77956288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",0,6725800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31600,0,0,0,0,0,0,0,0,0,0,4362200,0,0,0,0,0,0,0,0,0,0,0,0,0,383400,624400,4595800,4770800,0,0,0,0,9800,0,0,0,0,0,0,688000,0,0,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457200,0,0,0,8336400,601600,0,0,4532200,0,0,591000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6725800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31600,0,0,0,0,0,0,0,0,0,0,4362200,0,0,0,0,0,0,0,0,0,0,0,0,0,383400,624400,4595800,4770800,0,0,0,0,9800,0,0,0,0,0,0,688000,0,0,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457200,0,0,0,8336400,601600,0,0,4532200,0,0,591000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3177400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3177400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",0,0,6658600,0,12817000,0,0,74263800,44007800,0,5724600,0,0,26147400,18166800,0,0,0,0,0,0,0,28757600,0,2752400,0,19758800,39294200,0,23771000,0,0,200,19503000,0,8655200,0,0,8012600,13105400,8857200,98067400,0,0,7324600,0,2732000,10581400,0,54088000,32049200,0,0,0,21558400,0,0,8334400,0,0,0,91800,28925800,9152600,0,6201000,0,866200,19851200,0,0,0,0,2286800,4443200,50709000,0,0,2544600,0,0,13395600,0,0,2424200,0,30256000,0,0,0,2528000,22093400,47692600,165614800,4620600,0,0,0,0,7036400,0,0,0,9129800,2200,8904000,25782600,0,0,6530000,0,0,1039517600,0,87369200,0,36808600,116351600,130200,0,0,6497800,0,4199800,0,0,0,0,0,4741400,0,31428800,0,0,6658600,0,12817000,0,0,74263800,44007800,0,5724600,0,0,26147400,18166800,0,0,0,0,0,0,0,28757600,0,2752400,0,19758800,39294200,0,23771000,0,0,200,19503000,0,8655200,0,0,8012600,13105400,8857200,98067400,0,0,7324600,0,2732000,10581400,0,54088000,32049200,0,0,0,21558400,0,0,8334400,0,0,0,91800,28925800,9152600,0,6201000,0,866200,19851200,0,0,0,0,2286800,4443200,50709000,0,0,2544600,0,0,13395600,0,0,2424200,0,30256000,0,0,0,2528000,22093400,47692600,165614800,4620600,0,0,0,0,7036400,0,0,0,9129800,2200,8904000,25782600,0,0,6530000,0,0,1039517600,0,87369200,0,36808600,116351600,130200,0,0,6497800,0,4199800,0,0,0,0,0,4741400,0,31428800
"485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36062400,709200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36062400,709200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486",0,0,718800,0,3807200,0,0,0,8274800,0,0,10726800,0,0,0,0,0,0,0,0,0,0,1237800,2081800,0,1029200,104843000,4009200,0,0,0,0,0,4879000,0,0,0,0,0,0,4368400,49501200,5425200,0,0,0,0,5173200,59360800,11085400,9159000,0,1297200,0,870200,2378400,663200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374000,2006800,0,1510200,0,701600,0,0,0,0,0,0,0,0,4797000,0,0,0,0,0,7854400,0,0,0,1302200,714200,0,0,0,0,0,27739800,10945200,6093400,208305400,0,1697303400,6195400,25769600,62807400,0,0,0,0,0,0,0,4486400,0,0,0,0,0,0,0,0,718800,0,3807200,0,0,0,8274800,0,0,10726800,0,0,0,0,0,0,0,0,0,0,1237800,2081800,0,1029200,104843000,4009200,0,0,0,0,0,4879000,0,0,0,0,0,0,4368400,49501200,5425200,0,0,0,0,5173200,59360800,11085400,9159000,0,1297200,0,870200,2378400,663200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374000,2006800,0,1510200,0,701600,0,0,0,0,0,0,0,0,4797000,0,0,0,0,0,7854400,0,0,0,1302200,714200,0,0,0,0,0,27739800,10945200,6093400,208305400,0,1697303400,6195400,25769600,62807400,0,0,0,0,0,0,0,4486400,0,0,0,0,0,0
"487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750800,0,2236400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750800,0,2236400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488",0,0,0,0,633800,1339200,0,0,2413600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144400,0,0,0,2399400,0,3671200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374000,0,0,0,0,0,0,0,0,0,0,0,0,2168800,0,0,0,0,18000,0,0,556800,0,107000,6711400,0,0,0,0,0,431200,1712800,0,0,383200,0,0,0,0,0,0,0,0,0,0,0,0,19658000,0,3486400,0,0,1990400,0,0,0,0,0,0,0,0,0,10712200,0,0,10727600,0,2127200,44143200,619400,8797800,6202400,402217200,35214200,0,0,0,0,0,0,0,0,0,0,0,67400,0,0,0,0,0,0,633761.460169327,1339118.56651745,0,0,2413453.23487644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144269.60427123,0,0,0,2399254.09834377,0,3670976.76329068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373916.45041441,0,0,0,0,0,0,0,0,0,0,0,0,2168668.1205668,0,0,0,0,17998.9054639443,0,0,556766.142351343,0,106993.493591224,6710991.89615086,0,0,0,0,0,431173.779780709,1712695.84881354,0,0,383176.698543525,0,0,0,0,0,0,0,0,0,0,0,0,19656804.645012,0,3486188.00052752,0,0,1990278.96863526,0,0,0,0,0,0,0,0,0,10711548.6172702,0,0,10726947.6808338,0,2127070.65016124,44140515.7597769,619362.335798171,8797265.02726049,6202022.84719822,402192742.15402,35212058.7104681,0,0,0,0,0,0,0,0,0,0,0,67395.9015705469,0,0
"489",39283400,4097400,4835000,0,130815600,0,0,39986600,530767600,29958800,67711000,184842600,7430000,10558200,58974200,0,0,24026600,0,0,0,200,61400800,125141000,58974200,0,68209000,388792600,0,23762200,0,0,20546200,156447600,0,18098000,0,0,65526800,37466000,5198800,183934000,0,167657000,2177200,31437600,11706800,1203800,0,60169000,0,0,15798600,35926200,0,39650000,2823200,166687200,32252400,0,31079400,8578800,36664400,42730000,0,69358000,139790600,28274800,87369200,0,0,0,0,12767400,50169600,41500400,3356800,6179600,141597000,0,11348600,10759800,61645400,37599400,30264600,0,58102600,0,28395000,0,28119800,170136200,0,10749200,50931800,0,59404400,37771800,3058400,86737800,0,0,5650600,33525800,36742200,303607800,117950200,0,0,23640600,0,0,914568600,32208600,314528800,83000600,336535000,2124751200,13812000,0,0,4491000,10000,6200,4361600,24050600,0,0,0,46675200,49601600,0,39283400,4097400,4835000,0,130815600,0,0,39986600,530767600,29958800,67711000,184842600,7430000,10558200,58974200,0,0,24026600,0,0,0,200,61400800,125141000,58974200,0,68209000,388792600,0,23762200,0,0,20546200,156447600,0,18098000,0,0,65526800,37466000,5198800,183934000,0,167657000,2177200,31437600,11706800,1203800,0,60169000,0,0,15798600,35926200,0,39650000,2823200,166687200,32252400,0,31079400,8578800,36664400,42730000,0,69358000,139790600,28274800,87369200,0,0,0,0,12767400,50169600,41500400,3356800,6179600,141597000,0,11348600,10759800,61645400,37599400,30264600,0,58102600,0,28395000,0,28119800,170136200,0,10749200,50931800,0,59404400,37771800,3058400,86737800,0,0,5650600,33525800,36742200,303607800,117950200,0,0,23640600,0,0,914568600,32208600,314528800,83000600,336535000,2124751200,13812000,0,0,4491000,10000,6200,4361600,24050600,0,0,0,46675200,49601600,0
"491",0,0,0,0,4537000,0,0,0,32380400,0,0,9033400,0,0,8071200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6746600,8480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5984000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4753600,0,0,0,0,0,27974200,0,0,0,0,0,0,3051600,0,0,0,0,0,1879200,0,0,0,0,4537000,0,0,0,32380400,0,0,9033400,0,0,8071200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6746600,8480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5984000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4753600,0,0,0,0,0,27974200,0,0,0,0,0,0,3051600,0,0,0,0,0,1879200
"499",0,0,0,0,49855200,0,0,0,47410000,32258000,12737400,25666600,14350000,14802800,0,0,0,0,0,0,0,0,0,0,0,0,12668800,0,0,0,0,0,27783600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13490800,0,0,0,13622200,0,21184600,0,17304200,0,0,0,0,0,0,0,0,8565400,0,0,8838800,0,0,0,0,0,0,0,0,7203200,0,0,0,10471200,0,0,0,0,0,0,0,0,0,0,0,17378800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19453200,0,0,0,68235400,1308400,0,0,0,0,0,23133400,0,2742200,0,0,0,0,0,0,0,0,49855200,0,0,0,47410000,32258000,12737400,25666600,14350000,14802800,0,0,0,0,0,0,0,0,0,0,0,0,12668800,0,0,0,0,0,27783600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13490800,0,0,0,13622200,0,21184600,0,17304200,0,0,0,0,0,0,0,0,8565400,0,0,8838800,0,0,0,0,0,0,0,0,7203200,0,0,0,10471200,0,0,0,0,0,0,0,0,0,0,0,17378800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19453200,0,0,0,68235400,1308400,0,0,0,0,0,23133400,0,2742200,0,0,0,0
"500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4698600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4698600,0,0,0,0,0,0,0,0,0,0,0
"511",0,0,577800,0,366000,0,0,9581200,1830600,0,0,517400,0,0,490600,0,0,492200,0,0,55214000,0,420600,476600,0,1437800,494800,1913800,0,36600400,0,0,0,6538600,0,220400,0,0,0,11600,0,3600,0,0,0,0,0,0,0,610200,0,5622600,20072800,1194800,0,3861000,2052800,2833800,0,4605000,200,0,1276200,86800,0,0,0,0,0,376800,335200,0,0,102284000,4434600,481200,3000,0,535600,0,139600,0,565800,1580000,0,0,0,598200,0,0,0,0,0,71200,284400,0,1456800,605200,104400,1967200,0,0,7065000,536400,0,0,0,0,0,200,0,0,12542200,0,59600,0,0,0,583800,0,0,18021400,7868200,3934000,102361800,462600,0,0,0,4054800,0,0,0,0,577768.251515277,0,365979.889329511,0,0,9580673.54001067,1830499.41367924,0,0,517371.570325379,0,0,490573.042909994,0,0,492172.954994495,0,0,55210966.1460098,0,420576.889213093,476573.812170614,0,1437720.99693435,494772.812131808,1913694.84207327,0,36598388.9109722,0,0,0,6538240.72232223,0,220387.889639957,0,0,0,11599.3626126293,0,3599.80219012633,0,0,0,0,0,0,0,610166.471226414,0,5622291.05394564,20071697.0561022,1194734.34910082,0,3860787.84891049,2052687.20441426,2833644.29066111,0,4604746.96820327,199.989010562574,0,1276129.87639979,86795.2305841572,0,0,0,0,0,376779.29589989,335181.581702874,0,0,102278379.781912,4434356.33120396,481173.559413553,2999.83515843861,0,535570.570286573,0,139592.329372677,0,565768.910881522,1579913.18344434,0,0,0,598167.130592659,0,0,0,0,0,71196.0877602764,284384.37301998,0,1456719.95293779,605166.745962349,104394.263513664,1967091.90789348,0,0,7064611.79812293,536370.526328824,0,0,0,0,0,199.989010562574,0,0,12541510.8413896,0,59596.7251476471,0,0,0,583767.921832154,0,0,18020409.7747619,7867767.66454223,3933783.83776583,102356175.50702,462574.581431234,0,0,0,4054577.20014563,0,0
"512",1050800,0,321800,0,1121400,0,0,0,317800,508800,0,0,0,59400,359600,0,2509800,0,0,0,0,8075400,482800,7867400,6132400,0,39018200,47086400,0,2212200,0,0,0,6147600,0,6413400,0,637600,0,0,4617200,497400,0,0,0,1817600,16377800,0,0,0,0,616800,8008800,22772000,4203000,30684000,0,1943800,0,0,642600,0,12283200,0,1386400,0,14000,0,488200,190800,0,0,0,2203600,2186000,0,285800,0,1849800,200,608200,4963000,27877200,172014800,29230400,0,0,652600,1951200,1079600,8109800,0,0,0,0,252400,1154400,672400,0,2059400,450800,642200,546200,24566800,0,42400,574600,0,0,0,0,0,15155000,0,0,0,0,517200,0,0,0,34803000,323386400,12273200,40944600,249200,0,0,0,0,613600,0,1050800,0,321800,0,1121400,0,0,0,317800,508800,0,0,0,59400,359600,0,2509800,0,0,0,0,8075400,482800,7867400,6132400,0,39018200,47086400,0,2212200,0,0,0,6147600,0,6413400,0,637600,0,0,4617200,497400,0,0,0,1817600,16377800,0,0,0,0,616800,8008800,22772000,4203000,30684000,0,1943800,0,0,642600,0,12283200,0,1386400,0,14000,0,488200,190800,0,0,0,2203600,2186000,0,285800,0,1849800,200,608200,4963000,27877200,172014800,29230400,0,0,652600,1951200,1079600,8109800,0,0,0,0,252400,1154400,672400,0,2059400,450800,642200,546200,24566800,0,42400,574600,0,0,0,0,0,15155000,0,0,0,0,517200,0,0,0,34803000,323386400,12273200,40944600,249200,0,0,0,0,613600,0
"513",0,0,0,0,0,0,0,0,264800,0,0,0,0,0,0,0,0,0,0,0,0,2116800,0,275800,0,0,882200,0,0,0,0,0,0,3200,0,18921800,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000200,2099000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559800,0,29825600,0,0,0,1042400,0,0,0,0,0,0,0,0,0,0,0,0,264663.71011135,0,0,0,0,0,0,0,0,0,0,0,0,2115710.50439466,0,275658.04852232,0,0,881745.940559794,0,0,0,0,0,0,3198.35299228218,0,18912061.1404266,0,199.897062017636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999170.51723838,2097919.66587509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.897062017636,0,0,0,0,0,0,0,0,0,0,0,399.794124035273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559511.876587364,0,29810249.0645661,0,0,0,1041863.48723592,0,0,0,0
"519",0,0,0,0,183400,0,0,10236200,4053400,0,0,0,0,0,0,0,50364000,11568800,5169800,0,8506400,3693600,27200,4158000,0,13513400,10668800,42426800,1733600,12048400,0,0,0,6573400,0,0,0,0,0,8890600,0,0,0,0,1599200,0,1929400,0,0,0,0,0,83705200,49729400,27035800,96220000,3512600,20095200,8361400,0,3374800,4474200,9046400,8124600,0,14404200,0,0,0,0,0,10085400,0,49133600,40944600,0,5658600,9832200,69606000,0,6466400,1395000,541200,31930800,24566800,0,8357800,4882800,0,10879400,0,0,0,510200,0,0,32178400,4291600,3685400,83230400,2709800,0,0,26585400,0,0,0,2524600,13609600,0,0,0,0,1605600,6166200,24550400,0,8561600,0,0,0,9429200,152744200,10046400,731825800,0,0,0,30530400,5480600,14330600,0,0,0,0,0,183397.804620481,0,0,10236077.4681361,4053351.47900031,0,0,0,0,0,0,0,50363397.1205337,11568661.5163218,5169738.11519608,0,8506298.174611,3693555.78596623,27199.6744039099,4157950.22689181,0,13513238.2385954,10668672.2897218,42426292.1323457,1733579.24803743,12048255.7752966,0,0,0,6573321.31348019,0,0,0,0,0,8890493.57556622,0,0,0,0,1599180.85686517,0,1929376.9042244,0,0,0,0,0,83704198.0115499,49728804.7169778,27035476.3694569,96218848.2038312,3512557.95261669,20094959.4515239,8361299.91032545,0,3374759.60214394,4474146.44183726,9046291.71057097,8124502.7449267,0,14404027.5753235,0,0,0,0,0,10085279.2732791,0,49133011.8489686,40944109.8749386,0,5658532.26404281,9832082.30419569,69605166.7852409,0,6466322.59431775,1394983.30122994,541193.521595442,31930417.7741311,24566505.9244843,0,8357699.95341905,4882741.55071365,0,10879269.7687462,0,0,0,510193.892679222,0,0,32178014.810249,4291548.62764043,3685355.88412388,83229403.695117,2709767.56248952,0,0,26585081.7609451,0,0,0,2524569.77941584,13609437.0870387,0,0,0,0,1605580.78025433,6166126.18784519,24550106.1207996,0,8561497.51384246,0,0,0,9429087.12828482,152742371.584033,10046279.7401265,731817039.719885,0,0,0,30530034.5375416,5480534.39478193,14330428.4563482,0
